"User ID","Time (UTC)","Survey Completion","Publisher Category","Gender","Age","Geography","Weight","Question #1 Answer","Response Time #1 (ms)"
"463589699","2020-07-01 04:00:00","Complete","News","Female","45-54","US-NORTHEAST-NY-New York",1.3129198,"Used to work from home and still do",24230
"46387419","2020-06-25 14:00:00","Complete","News","Unknown","Unknown","US-WEST-CA-Santa Maria",0,"Used to work from home and still do",14704
"46394928","2020-07-03 04:00:00","Complete","News","Male","55-64","US-SOUTH-OK",0.8115425,"Not working for pay before start of COVID19",191044
"464029156","2020-06-26 15:00:00","Complete","News","Unknown","Unknown","US-WEST-OR-Portland",0,"I continue to commute to work",16076
"464138377","2020-07-04 23:00:00","Complete","News","Female","55-64","US-WEST-CA-Sacramento",1.0387506,"Not working for pay before start of COVID19",28891
"464309786","2020-06-24 17:00:00","Complete","News","Female","45-54","US-WEST-NM",1.110445,"I continue to commute to work",37657
"464370119","2020-06-25 05:00:00","Complete","News","Unknown","Unknown","US-WEST-NV",0,"Not working for pay before start of COVID19",2155
"464377295","2020-06-28 14:00:00","Complete","Other","Unknown","Unknown","US-WEST-CA",0,"I continue to commute to work",21175
"464387140","2020-07-02 17:00:00","Complete","News","Male","65+","US-WEST-CA",1.0004709,"I continue to commute to work",86253
"464392350","2020-06-25 21:00:00","Complete","News","Female","25-34","US-WEST-UT-West Valley City",1.3004763,"Used to commute, now work from home",28168
"464460264","2020-06-24 13:00:00","Complete","News","Female","25-34","US-MIDWEST-KS",0.788347,"Not working for pay before start of COVID19",7117
"464564771","2020-07-02 20:00:00","Complete","News","Female","18-24","US-WEST-CA-Los Angeles",2.2953855,"Not working for pay before start of COVID19",12856
"464569825","2020-06-30 14:00:00","Complete","News","Female","35-44","US-WEST-CA-Fresno",1.1902689,"Used to commute, now work from home",9697
"464570460","2020-06-24 08:00:00","Complete","News","Female","35-44","US-WEST-NM-Albuquerque",1.1902689,"Used to work from home and still do",18925
"46462709","2020-06-24 19:00:00","Complete","News","Female","25-34","US-MIDWEST-IA",0.788347,"Used to work from home and still do",7803
"464695535","2020-06-30 01:00:00","Complete","News","Female","35-44","US-WEST-AZ-Peoria",1.1902689,"Used to commute, now work from home",19881
"464715569","2020-06-25 21:00:00","Complete","News","Male","45-54","US-MIDWEST-MO",0.5922051,"Used to work from home and still do",15678
"46491607","2020-06-27 22:00:00","Complete","News","Male","65+","US-NORTHEAST-MA",1.1828933,"Used to commute, now work from home",21421
"465026964","2020-07-04 07:00:00","Complete","News","Male","18-24","US-SOUTH-TX-Houston",1.793311,"I have recently been furloughed or laid-off",35310
"465115283","2020-06-24 19:00:00","Complete","News","Male","25-34","US-MIDWEST-WI",0.6935496,"I continue to commute to work",18885
"465362568","2020-06-26 18:00:00","Complete","News","Female","45-54","US-NORTHEAST-MA",1.3129198,"I continue to commute to work",32437
"465542921","2020-06-24 13:00:00","Complete","News","Male","45-54","US-MIDWEST-MN",0.5922051,"I continue to commute to work",23253
"465551422","2020-06-28 16:00:00","Complete","News","Female","25-34","US-SOUTH-OK-Oklahoma City",1.1548946,"I continue to commute to work",12193
"465598080","2020-06-27 23:00:00","Complete","News","Male","35-44","US-MIDWEST-SD",0.6347755,"Not working for pay before start of COVID19",1807
"465723323","2020-06-29 00:00:00","Complete","News","Unknown","Unknown","US-NORTHEAST-NY-New York",0,"Not working for pay before start of COVID19",10321
"465758990","2020-06-25 01:00:00","Complete","News","Male","45-54","US-MIDWEST-MO-Osage Beach",0.5922051,"Used to work from home and still do",10648
"465778141","2020-07-01 16:00:00","Complete","News","Male","35-44","US-WEST-CA-Los Angeles",1.0471411,"I continue to commute to work",5714
"465850881","2020-06-24 19:00:00","Complete","News","Male","25-34","US-MIDWEST-IA",0.6935496,"I continue to commute to work",18629
"465924978","2020-06-26 01:00:00","Complete","News","Male","45-54","US-SOUTH-FL",0.867555,"Not working for pay before start of COVID19",11115
"465968027","2020-06-29 02:00:00","Complete","News","Male","Unknown","US-SOUTH-TX-Houston",0,"I continue to commute to work",7050
"466045286","2020-06-25 12:00:00","Complete","News","Female","65+","US-MIDWEST-MO-St. Louis",0.689381,"Not working for pay before start of COVID19",22247
"46610937","2020-06-30 19:00:00","Complete","News","Female","25-34","US-MIDWEST-SD-Aberdeen",0.788347,"I continue to commute to work",20336
"466149626","2020-07-01 18:00:00","Complete","News","Male","35-44","US-MIDWEST-IN-Mishawaka",0.6347755,"Used to commute, now work from home",18439
"466477271","2020-06-29 16:00:00","Complete","News","Male","35-44","US-WEST-NM",1.0471411,"Not working for pay before start of COVID19",27638
"466512323","2020-06-24 20:00:00","Complete","News","Male","35-44","US-WEST-NM-Albuquerque",1.0471411,"Used to commute, now work from home",10270
"466621167","2020-06-25 20:00:00","Complete","News","Female","45-54","US-MIDWEST-IN",0.6731503,"Used to work from home, but now I commute",28754
"466676255","2020-06-26 17:00:00","Complete","News","Unknown","Unknown","US-WEST-CA",0,"Used to commute, now work from home",23925
"466837160","2020-06-24 15:00:00","Complete","News","Male","45-54","US-WEST-CA",0.9769158,"I continue to commute to work",53664
"467034482","2020-07-01 14:00:00","Complete","News","Male","18-24","US-NORTHEAST-PA",2.3875741,"I continue to commute to work",17965
"467062882","2020-06-24 21:00:00","Complete","News","Female","25-34","US-WEST-NM-Albuquerque",1.3004763,"I continue to commute to work",49491
"467119400","2020-06-24 03:00:00","Complete","News","Female","65+","US-MIDWEST-SD",0.689381,"Used to work from home, but now I commute",27995
"467227100","2020-07-02 23:00:00","Complete","News","Female","55-64","US-SOUTH-TX-Houston",0.9224678,"I continue to commute to work",5215
"46724525","2020-06-25 17:00:00","Complete","Other","Male","45-54","US-MIDWEST-MN",0.5922051,"Used to commute, now work from home",14228
"467296982","2020-06-30 13:00:00","Complete","News","Female","55-64","US-SOUTH-TX",0.9224678,"Used to commute, now work from home",14815
"467376525","2020-06-24 23:00:00","Complete","News","Female","18-24","US-SOUTH-OK-Broken Arrow",2.0384287,"Not working for pay before start of COVID19",1721
"46743262","2020-06-30 18:00:00","Complete","News","Female","55-64","US-WEST-WA",1.0387506,"I have recently been furloughed or laid-off",8042
"467484124","2020-07-01 20:00:00","Complete","News","Female","35-44","US-MIDWEST-OH",0.7215394,"I continue to commute to work",10337
"467509000","2020-06-30 13:00:00","Complete","News","Male","65+","US-MIDWEST-MO",0.6064841,"Not working for pay before start of COVID19",63715
"467612139","2020-06-26 23:00:00","Complete","News","Female","45-54","US-SOUTH-NC-Clemmons",0.9861363,"Used to commute, now work from home",26360
"467711484","2020-06-28 14:00:00","Complete","News","Male","65+","US-SOUTH-VA-Suffolk",0.8884732,"I continue to commute to work",36664
"467867382","2020-06-24 19:00:00","Complete","News","Female","35-44","US-MIDWEST-IN-Mishawaka",0.7215394,"Not working for pay before start of COVID19",3656
"467913683","2020-06-24 01:00:00","Complete","News","Female","55-64","US-WEST-CO-Denver",1.0387506,"Used to work from home and still do",15502
"467921070","2020-06-29 13:00:00","Complete","News","Female","18-24","US-MIDWEST-MO-St. Louis",1.3914596,"Used to commute, now work from home",7599
"467928751","2020-06-24 01:00:00","Complete","News","Male","45-54","US-WEST-HI",0.9769158,"I continue to commute to work",12808
"46793984","2020-06-30 13:00:00","Complete","News","Male","55-64","US-MIDWEST-IL",0.5539701,"Used to work from home and still do",13350
"468124079","2020-06-26 14:00:00","Complete","News","Female","25-34","US-SOUTH-OK-Tulsa",1.1548946,"I continue to commute to work",19933
"468173639","2020-06-24 14:00:00","Complete","News","Female","45-54","US-SOUTH-TX-Grape Creek",0.9861363,"Not working for pay before start of COVID19",8970
"468203791","2020-06-24 01:00:00","Complete","News","Female","45-54","US-SOUTH-VA-Marion",0.9861363,"Not working for pay before start of COVID19",21326
"468241719","2020-06-25 13:00:00","Complete","News","Unknown","Unknown","US-NORTHEAST-ME-Portland",0,"Not working for pay before start of COVID19",11626
"468260184","2020-06-26 00:00:00","Complete","News","Unknown","Unknown","US-WEST-CA",0,"Used to work from home and still do",10390
"468293875","2020-06-26 19:00:00","Complete","News","Female","55-64","US-MIDWEST-WI",0.6296892,"Used to commute, now work from home",6700
"468297872","2020-06-24 18:00:00","Complete","News","Male","45-54","US-MIDWEST-MO",0.5922051,"Used to work from home and still do",15725
"468336736","2020-07-01 01:00:00","Complete","News","Male","45-54","US-MIDWEST-IL-O'Fallon",0.5922051,"I continue to commute to work",34806
"468365302","2020-06-24 13:00:00","Complete","News","Female","45-54","US-SOUTH-OK-Tulsa",0.9861363,"Used to commute, now work from home",27464
"468508191","2020-06-24 02:00:00","Complete","Arts & Entertainment","Unknown","Unknown","US-MIDWEST-WI",0,"Not working for pay before start of COVID19",17030
"468587844","2020-06-24 03:00:00","Complete","News","Female","45-54","US-NORTHEAST-NY",1.3129198,"Not working for pay before start of COVID19",12945
"468605697","2020-06-27 04:00:00","Complete","News","Male","55-64","US-MIDWEST-IL-Schaumburg",0.5539701,"Used to work from home and still do",36239
"468642332","2020-06-24 15:00:00","Complete","News","Male","65+","US-SOUTH-NC",0.8884732,"Not working for pay before start of COVID19",17118
"468661722","2020-06-25 02:00:00","Complete","News","Male","55-64","US-MIDWEST-OH-Cincinnati",0.5539701,"Not working for pay before start of COVID19",22079
"468685853","2020-06-30 22:00:00","Complete","News","Male","55-64","US-SOUTH-GA-Atlanta",0.8115425,"Used to commute, now work from home",15444
"468711690","2020-06-26 03:00:00","Complete","News","Female","25-34","US-SOUTH-LA-New Orleans",1.1548946,"Not working for pay before start of COVID19",1899
"4687143","2020-06-25 19:00:00","Complete","News","Female","35-44","US-WEST-CO-Colorado Springs",1.1902689,"Used to work from home and still do",6859
"468748129","2020-06-30 15:00:00","Complete","News","Female","65+","US-WEST-ID-Boise",1.1372197,"Not working for pay before start of COVID19",14828
"469099626","2020-07-01 20:00:00","Complete","News","Female","25-34","US-NORTHEAST-NY-New York",1.5376007,"Used to commute, now work from home",3518290
"469274484","2020-07-02 20:00:00","Complete","News","Female","35-44","US-NORTHEAST-PA",1.4072985,"Used to work from home, but now I commute",12033
"469370469","2020-06-29 10:00:00","Complete","Arts & Entertainment","Unknown","Unknown","US-SOUTH-FL",0,"Used to commute, now work from home",25100
"469467614","2020-06-30 16:00:00","Complete","News","Male","45-54","US-WEST-CO-Centennial",0.9769158,"Used to commute, now work from home",25871
"469468692","2020-06-26 20:00:00","Complete","News","Female","35-44","US-MIDWEST-IL-Bloomington",0.7215394,"Not working for pay before start of COVID19",3291
"469491958","2020-06-24 18:00:00","Complete","News","Male","45-54","US-NORTHEAST-NY-New York",1.1550433,"Used to work from home and still do",33704
"46958339","2020-07-05 00:00:00","Complete","News","Female","55-64","US-WEST-WA-Vancouver",1.0387506,"I continue to commute to work",19877
"469741735","2020-06-24 16:00:00","Complete","News","Male","35-44","US-WEST-CO",1.0471411,"Used to work from home and still do",12533
"469769363","2020-06-25 14:00:00","Complete","News","Male","65+","US-MIDWEST-IL",0.6064841,"Used to commute, now work from home",9901
"469923569","2020-07-02 20:00:00","Complete","News","Male","45-54","US-WEST-NV-Reno",0.9769158,"Used to commute, now work from home",3216
"469925671","2020-06-28 00:00:00","Complete","News","Male","18-24","US-NORTHEAST-MA",2.3875741,"Used to work from home, but now I commute",7676
"470110351","2020-06-29 06:00:00","Complete","News","Female","25-34","US-MIDWEST-IA",0.788347,"I continue to commute to work",14750
"47015944","2020-06-25 16:00:00","Complete","News","Male","35-44","US-SOUTH-SC",0.9299189,"I continue to commute to work",6286
"470181905","2020-07-05 18:00:00","Complete","News","Female","35-44","US-NORTHEAST-NJ",1.4072985,"I continue to commute to work",2419
"470192101","2020-06-29 01:00:00","Complete","News","Male","35-44","US-MIDWEST-SD",0.6347755,"I continue to commute to work",25588
"470215873","2020-06-24 03:00:00","Complete","News","Female","35-44","US-WEST-MT",1.1902689,"Not working for pay before start of COVID19",19427
"470284066","2020-07-04 03:00:00","Complete","News","Female","35-44","US-SOUTH-TN-Nashville",1.0570243,"I continue to commute to work",9360
"470391138","2020-06-24 13:00:00","Complete","News","Unknown","Unknown","US-MIDWEST-IL-Chicago",0,"Used to commute, now work from home",20913
"470791375","2020-06-28 17:00:00","Complete","News","Female","35-44","US-MIDWEST-IL-Chicago",0.7215394,"Used to commute, now work from home",14993
"471020872","2020-07-02 02:00:00","Complete","News","Female","45-54","US-SOUTH-FL",0.9861363,"I have recently been furloughed or laid-off",18759
"471088487","2020-06-24 02:00:00","Complete","News","Male","35-44","US-NORTHEAST-NY",1.2380732,"I continue to commute to work",8069
"471382298","2020-06-24 06:00:00","Complete","News","Female","55-64","US-MIDWEST-NE-Lincoln",0.6296892,"Used to work from home and still do",6896
"471524762","2020-06-24 11:00:00","Complete","News","Female","35-44","US-MIDWEST-IL-Normal",0.7215394,"Used to commute, now work from home",13039
"471580308","2020-07-03 00:00:00","Complete","News","Female","18-24","US-NORTHEAST-PA",2.7139183,"Not working for pay before start of COVID19",2137
"471609569","2020-07-06 01:00:00","Complete","News","Female","25-34","US-MIDWEST-MI",0.788347,"I continue to commute to work",13898
"471674884","2020-06-24 05:00:00","Complete","News","Female","25-34","US-MIDWEST-IL",0.788347,"Used to work from home and still do",4248
"471677739","2020-06-30 01:00:00","Complete","News","Female","25-34","US-SOUTH-NC",1.1548946,"I continue to commute to work",8753
"471756929","2020-06-29 16:00:00","Complete","News","Male","65+","US-SOUTH-TX-Cypress",0.8884732,"Not working for pay before start of COVID19",47176
"471838271","2020-06-27 23:00:00","Complete","News","Unknown","Unknown","US-NORTHEAST-CT-Berlin",0,"Used to commute, now work from home",19722
"471898857","2020-06-27 05:00:00","Complete","News","Unknown","Unknown","US-WEST-UT-Salt Lake City",0,"Used to commute, now work from home",22575
"472231452","2020-07-01 07:00:00","Complete","News","Female","45-54","US-WEST-CA-Stockton",1.110445,"Not working for pay before start of COVID19",15451
"472258388","2020-06-27 07:00:00","Complete","News","Unknown","Unknown","US-WEST-CA",0,"Not working for pay before start of COVID19",25608
"472283734","2020-06-27 18:00:00","Complete","News","Male","55-64","US-NORTHEAST-PA",1.0804695,"I continue to commute to work",14128
"472310536","2020-06-25 10:00:00","Complete","News","Male","55-64","US-NORTHEAST-NY",1.0804695,"Used to commute, now work from home",12379
"472358215","2020-06-24 18:00:00","Complete","News","Female","65+","US-MIDWEST-IL-Bloomington",0.689381,"Used to commute, now work from home",32551
"472400473","2020-07-03 07:00:00","Complete","News","Male","35-44","US-WEST-CA-Clovis",1.0471411,"Used to work from home and still do",1634
"472441111","2020-07-03 19:00:00","Complete","News","Male","35-44","US-SOUTH-NC-Charlotte",0.9299189,"Used to work from home and still do",26397
"472602094","2020-06-29 04:00:00","Complete","News","Female","25-34","US-MIDWEST-IL-Chicago",0.788347,"I continue to commute to work",17166
"472769327","2020-06-29 03:00:00","Complete","News","Male","35-44","US-WEST-CA",1.0471411,"Not working for pay before start of COVID19",4443
"472886209","2020-06-24 17:00:00","Complete","News","Female","35-44","US-WEST-UT-Salt Lake City",1.1902689,"I have recently been furloughed or laid-off",11771
"472962116","2020-06-25 21:00:00","Complete","Other","Male","55-64","US-NORTHEAST-NJ",1.0804695,"Used to commute, now work from home",22370
"472962291","2020-06-27 02:00:00","Complete","News","Female","55-64","US-WEST-WY",1.0387506,"Used to work from home and still do",23692
"472996321","2020-07-03 22:00:00","Complete","News","Female","65+","US-WEST-CA-Los Angeles",1.1372197,"Not working for pay before start of COVID19",40676
"473061737","2020-06-26 04:00:00","Complete","News","Male","35-44","US-MIDWEST-IL-Champaign",0.6347755,"I have recently been furloughed or laid-off",21260
"473214342","2020-07-03 16:00:00","Complete","News","Male","25-34","US-SOUTH-SC-Charleston",1.0160204,"Not working for pay before start of COVID19",53031
"473278033","2020-06-27 13:00:00","Complete","News","Unknown","Unknown","US-WEST-CO",0,"Not working for pay before start of COVID19",8366
"473280320","2020-06-24 17:00:00","Complete","News","Female","25-34","US-MIDWEST-OH-Columbus",0.788347,"I continue to commute to work",32149
"473314379","2020-06-29 18:00:00","Complete","News","Male","35-44","US-WEST-CA",1.0471411,"I continue to commute to work",38832
"473351914","2020-06-24 07:00:00","Complete","News","Male","45-54","US-MIDWEST-MO",0.5922051,"Not working for pay before start of COVID19",12960
"473353181","2020-06-25 13:00:00","Complete","Reference","Female","35-44","US-NORTHEAST-PA",1.4072985,"Not working for pay before start of COVID19",14403
"473354244","2020-06-29 19:00:00","Complete","News","Male","18-24","US-MIDWEST-IL",1.2241389,"I continue to commute to work",9006
"473372503","2020-06-25 17:00:00","Complete","News","Male","45-54","US-SOUTH-VA",0.867555,"Used to commute, now work from home",5394
"473383123","2020-06-24 16:00:00","Complete","News","Female","Unknown","US-NORTHEAST-NJ",0,"I have recently been furloughed or laid-off",14259
"473416215","2020-06-24 17:00:00","Complete","News","Male","25-34","US-WEST-NM-Albuquerque",1.1440962,"I continue to commute to work",175990
"473424965","2020-06-30 00:00:00","Complete","News","Male","18-24","US-SOUTH-TX-El Paso",1.793311,"Used to work from home, but now I commute",12972
"473528080","2020-06-24 01:00:00","Complete","News","Female","25-34","US-MIDWEST-IN-Indianapolis",0.788347,"I continue to commute to work",14138
"473558261","2020-07-02 20:00:00","Complete","News","Male","18-24","US-MIDWEST-MO-St. Louis",1.2241389,"I have recently been furloughed or laid-off",12373
"473559862","2020-07-05 13:00:00","Complete","News","Male","65+","US-NORTHEAST-PA-Stroudsburg",1.1828933,"Used to work from home and still do",22948
"473567822","2020-07-02 20:00:00","Complete","News","Female","18-24","US-MIDWEST-IL",1.3914596,"I continue to commute to work",39528
"47386683","2020-06-25 00:00:00","Complete","News","Female","65+","US-SOUTH-NC-Salisbury",1.0099137,"Not working for pay before start of COVID19",63428
"473905776","2020-06-25 14:00:00","Complete","News","Male","45-54","US-SOUTH-TX-Houston",0.867555,"Not working for pay before start of COVID19",3951
"474015971","2020-06-24 11:00:00","Complete","News","Male","45-54","US-MIDWEST-IN-Hammond",0.5922051,"I have recently been furloughed or laid-off",50330
"474041630","2020-07-01 15:00:00","Complete","News","Male","35-44","US-SOUTH-TX-Austin",0.9299189,"Used to commute, now work from home",2721
"474054639","2020-06-24 02:00:00","Complete","Arts & Entertainment","Male","65+","US-SOUTH-TX",0.8884732,"Not working for pay before start of COVID19",11006
"474144611","2020-06-29 16:00:00","Complete","News","Male","35-44","US-SOUTH-VA-Virginia Beach",0.9299189,"Not working for pay before start of COVID19",4209
"47420758","2020-06-29 22:00:00","Complete","News","Female","65+","US-SOUTH-FL-Lakewood Ranch",1.0099137,"Not working for pay before start of COVID19",15774
"474207587","2020-06-24 13:00:00","Complete","News","Male","45-54","US-SOUTH-AL",0.867555,"I continue to commute to work",33425
"474254082","2020-07-02 15:00:00","Complete","News","Male","65+","US-NORTHEAST-PA",1.1828933,"Not working for pay before start of COVID19",50340
"474320114","2020-06-25 06:00:00","Complete","News","Male","55-64","US-WEST-UT",0.9138426,"Used to commute, now work from home",252997
"474361797","2020-06-24 02:00:00","Complete","News","Female","45-54","US-NORTHEAST-NY-Gouverneur",1.3129198,"Used to commute, now work from home",17998
"474537812","2020-06-24 01:00:00","Complete","News","Male","55-64","US-WEST-MT",0.9138426,"Not working for pay before start of COVID19",2877
"474605673","2020-07-04 15:00:00","Complete","News","Male","45-54","US-SOUTH-FL",0.867555,"Used to commute, now work from home",24010
"474766067","2020-06-25 06:00:00","Complete","News","Female","35-44","US-WEST-AK",1.1902689,"I continue to commute to work",28053
"47480297","2020-07-02 11:00:00","Complete","News","Male","45-54","US-NORTHEAST-NJ-Franklin Township",1.1550433,"Used to commute, now work from home",6932
"47486879","2020-06-24 07:00:00","Complete","News","Male","45-54","US-SOUTH-TX-Austin",0.867555,"I continue to commute to work",8343
"475169494","2020-06-30 14:00:00","Complete","News","Male","18-24","US-SOUTH-VA-Reston",1.793311,"Not working for pay before start of COVID19",14660
"475176069","2020-06-27 16:00:00","Complete","News","Male","25-34","US-SOUTH-OK-Tulsa",1.0160204,"Used to commute, now work from home",7965
"475363739","2020-07-05 13:00:00","Complete","News","Female","25-34","US-WEST-UT-Salt Lake City",1.3004763,"I continue to commute to work",15135
"475486491","2020-06-26 14:00:00","Complete","News","Male","55-64","US-SOUTH-VA",0.8115425,"I continue to commute to work",15198
"475568329","2020-07-01 01:00:00","Complete","News","Male","45-54","US-MIDWEST-IL-Sterling",0.5922051,"Used to work from home and still do",36858
"476085408","2020-07-01 22:00:00","Complete","News","Male","45-54","US-SOUTH-DE-Newark",0.867555,"Not working for pay before start of COVID19",8831
"476125952","2020-06-24 23:00:00","Complete","Other","Female","25-34","US-NORTHEAST-RI",1.5376007,"Not working for pay before start of COVID19",9887
"476146509","2020-07-01 19:00:00","Complete","News","Male","45-54","US-WEST-AZ-Phoenix",0.9769158,"Not working for pay before start of COVID19",2441
"476181403","2020-07-04 14:00:00","Complete","News","Female","18-24","US-MIDWEST-MN",1.3914596,"Used to commute, now work from home",9014
"476221692","2020-07-03 19:00:00","Complete","News","Female","65+","US-NORTHEAST-PA",1.3445765,"Used to commute, now work from home",14869
"476316741","2020-06-25 16:00:00","Complete","News","Male","45-54","US-SOUTH-VA-Roanoke",0.867555,"I continue to commute to work",14055
"476467315","2020-06-30 19:00:00","Complete","News","Female","35-44","US-WEST-CA",1.1902689,"Used to commute, now work from home",16377
"476536557","2020-06-24 15:00:00","Complete","News","Unknown","Unknown","US-SOUTH-GA-Buford",0,"Used to work from home and still do",16111
"47654824","2020-06-24 13:00:00","Complete","News","Male","18-24","US-SOUTH-DC-Washington",1.793311,"I continue to commute to work",930631
"476597560","2020-07-01 23:00:00","Complete","News","Female","55-64","US-WEST-CO-Denver",1.0387506,"Used to work from home and still do",10618
"476620551","2020-06-24 17:00:00","Complete","News","Unknown","Unknown","US-SOUTH-GA-Buford",0,"Not working for pay before start of COVID19",13918
"476646438","2020-07-01 02:00:00","Complete","News","Male","55-64","US-NORTHEAST-PA",1.0804695,"Used to commute, now work from home",4516
"476703116","2020-06-27 02:00:00","Complete","News","Male","65+","US-SOUTH-SC",0.8884732,"Not working for pay before start of COVID19",12353
"476746839","2020-07-03 04:00:00","Complete","News","Female","55-64","US-WEST-OR-Eugene",1.0387506,"Used to work from home, but now I commute",11982
"476808338","2020-06-24 18:00:00","Complete","News","Male","55-64","US-SOUTH-VA-Danville",0.8115425,"I continue to commute to work",28479
"476897751","2020-06-25 14:00:00","Complete","News","Male","55-64","US-MIDWEST-WI-Appleton",0.5539701,"I continue to commute to work",13383
"476980125","2020-07-01 14:00:00","Complete","News","Male","65+","US-SOUTH-TX-Dallas",0.8884732,"Not working for pay before start of COVID19",20626
"477015537","2020-07-02 14:00:00","Complete","News","Female","35-44","US-WEST-CO",1.1902689,"Used to work from home and still do",17349
"477018798","2020-07-01 03:00:00","Complete","News","Female","65+","US-WEST-AZ-Phoenix",1.1372197,"I have recently been furloughed or laid-off",33788
"477130775","2020-06-29 14:00:00","Complete","News","Male","25-34","US-WEST-UT-Salt Lake City",1.1440962,"I continue to commute to work",10106
"477149285","2020-06-26 21:00:00","Complete","News","Female","45-54","US-WEST-AZ-Tucson",1.110445,"Not working for pay before start of COVID19",10589
"47722854","2020-06-28 02:00:00","Complete","News","Female","55-64","US-SOUTH-GA-Albany",0.9224678,"Not working for pay before start of COVID19",8157
"477512360","2020-07-02 01:00:00","Complete","News","Female","45-54","US-SOUTH-SC-Florence",0.9861363,"Used to work from home, but now I commute",28831
"477529617","2020-06-25 15:00:00","Complete","News","Male","55-64","US-WEST-OR-Albany",0.9138426,"Used to commute, now work from home",14740
"477573023","2020-06-29 20:00:00","Complete","News","Male","25-34","US-MIDWEST-WI",0.6935496,"Not working for pay before start of COVID19",20697
"477621156","2020-06-26 13:00:00","Complete","News","Unknown","Unknown","US-SOUTH-TX-Fort Worth",0,"I continue to commute to work",10744
"477808348","2020-06-30 01:00:00","Complete","Other","Female","45-54","US-WEST-CA",1.110445,"Not working for pay before start of COVID19",35334
"47788195","2020-06-27 14:00:00","Complete","News","Male","45-54","US-SOUTH-OK-Broken Arrow",0.867555,"I have recently been furloughed or laid-off",20441
"477924601","2020-07-04 18:00:00","Complete","News","Male","25-34","US-WEST-CA",1.1440962,"I continue to commute to work",26571
"477976737","2020-06-27 18:00:00","Complete","News","Male","65+","US-WEST-CO-Denver",1.0004709,"Not working for pay before start of COVID19",5933
"4781874","2020-06-24 14:00:00","Complete","News","Male","35-44","US-SOUTH-VA-Harrisonburg",0.9299189,"I continue to commute to work",40797
"478264789","2020-06-24 21:00:00","Complete","News","Female","35-44","US-WEST-ID",1.1902689,"Used to work from home and still do",12963
"478274474","2020-07-02 20:00:00","Complete","News","Female","45-54","US-SOUTH-TX",0.9861363,"Used to commute, now work from home",30199
"478300706","2020-06-27 23:00:00","Complete","News","Female","55-64","US-SOUTH-TX-Port Arthur",0.9224678,"I continue to commute to work",13850
"47845368","2020-06-26 21:00:00","Complete","News","Male","55-64","US-SOUTH-TX",0.8115425,"Used to commute, now work from home",100528
"478455331","2020-06-24 14:00:00","Complete","News","Female","55-64","US-MIDWEST-MN-Minneapolis",0.6296892,"Not working for pay before start of COVID19",10463
"478905399","2020-06-24 07:00:00","Complete","News","Male","45-54","US-SOUTH-TX-Houston",0.867555,"Not working for pay before start of COVID19",12209
"478937066","2020-06-30 14:00:00","Complete","News","Female","45-54","US-NORTHEAST-NY",1.3129198,"Used to commute, now work from home",30664
"4789565","2020-06-30 22:00:00","Complete","News","Female","45-54","US-SOUTH-LA-New Orleans",0.9861363,"Not working for pay before start of COVID19",9473
"478975960","2020-06-29 14:00:00","Complete","News","Male","45-54","US-MIDWEST-MN",0.5922051,"Used to work from home and still do",15288
"478994614","2020-06-26 03:00:00","Complete","News","Female","Unknown","US-SOUTH-TN",0,"I continue to commute to work",9854
"479018648","2020-06-27 18:00:00","Complete","News","Male","55-64","US-NORTHEAST-CT-West Hartford",1.0804695,"Used to commute, now work from home",16768
"47903726","2020-06-25 23:00:00","Complete","News","Female","45-54","US-NORTHEAST-NY-Auburn",1.3129198,"Used to commute, now work from home",7799
"479240507","2020-06-25 01:00:00","Complete","News","Male","45-54","US-MIDWEST-WI",0.5922051,"Used to work from home and still do",26375
"479242517","2020-06-30 05:00:00","Complete","News","Female","45-54","US-WEST-CA",1.110445,"I have recently been furloughed or laid-off",10644
"479249452","2020-06-30 02:00:00","Complete","News","Male","45-54","US-MIDWEST-IL",0.5922051,"Used to work from home and still do",16597
"479261350","2020-07-02 15:00:00","Complete","News","Female","55-64","US-WEST-ID-Boise",1.0387506,"Used to commute, now work from home",14751
"479277765","2020-06-24 14:00:00","Complete","News","Female","25-34","US-SOUTH-OK-Tulsa",1.1548946,"I have recently been furloughed or laid-off",13386
"479371467","2020-06-24 12:00:00","Complete","News","Male","55-64","US-NORTHEAST-CT",1.0804695,"Not working for pay before start of COVID19",9414
"479438458","2020-06-25 03:00:00","Complete","News","Unknown","Unknown","US-SOUTH-SC-Wilkinson Heights",0,"Not working for pay before start of COVID19",8658
"479462996","2020-06-24 14:00:00","Complete","News","Female","65+","US-NORTHEAST-NY",1.3445765,"Used to work from home and still do",35789
"479562224","2020-06-24 01:00:00","Complete","News","Male","45-54","US-MIDWEST-IA-Dubuque",0.5922051,"Used to work from home and still do",28646
"479840413","2020-06-25 15:00:00","Complete","News","Male","65+","US-SOUTH-VA-Midlothian",0.8884732,"I have recently been furloughed or laid-off",17609
"479936643","2020-06-24 14:00:00","Complete","News","Male","18-24","US-MIDWEST-WI",1.2241389,"Not working for pay before start of COVID19",5954
"480081142","2020-07-01 19:00:00","Complete","News","Female","65+","US-WEST-AZ",1.1372197,"Not working for pay before start of COVID19",16491
"480125242","2020-06-28 01:00:00","Complete","News","Male","55-64","US-MIDWEST-MO",0.5539701,"Used to work from home and still do",27278
